agreement,grid
0.9548055587994861,0|0.1|21.5443|70|150|1000
0.9548055587994861,0.1|15|20|220|500|1000
0.9548055587994861,0|0.1|21.5443|25|70|150|220
0.9548055587994861,0|0.1|21.5443|60|70|150|220
0.9548055587994861,0|0.1|21.5443|25|70|150|1000
0.9548055587994861,0|0.1|21.5443|60|70|150|1000
0.9548055587994861,0|0.1|21.5443|70|150|220|1000
0.9548055587994861,0|0.1|21.5443|70|150|500|1000
0.9548055587994861,0|0.1|20|21.5443|30|70|150|220
0.9548055587994861,0|0.1|21.5443|25|60|70|150|220
0.9548055587994861,0|0.1|21.5443|25|60|70|150|1000
0.9548055587994861,0|0.1|21.5443|25|70|150|220|1000
0.9548055587994861,0|0.1|21.5443|25|70|150|500|1000
0.9548055587994861,0|0.1|21.5443|60|70|150|220|1000
0.9548055587994861,0|0.1|21.5443|60|70|150|500|1000
0.9548055587994861,0|0.1|21.5443|70|150|220|500|1000
0.9546887772976761,0|0.1|15|20|220
0.9546887772976761,0.1|13.895|15|20|220
0.9546887772976761,0|0.1|15|20|220|500
0.9546887772976761,0|0.1|15|20|220|1000
0.9546887772976761,0|0.1|20|21.5443|70|150|220
0.9546887772976761,0|0.1|15|20|220|500|1000
0.9546887772976761,0|0.1|20|21.5443|70|150|1000
0.9546887772976761,0|0.1|20|21.5443|25|70|150|220
0.9546887772976761,0|0.1|20|21.5443|60|70|150|220
0.9546887772976761,0|0.1|20|21.5443|25|70|150|1000
0.9546887772976761,0|0.1|20|21.5443|60|70|150|1000
0.9546887772976761,0|0.1|20|21.5443|70|150|220|1000
0.9546887772976761,0|0.1|20|21.5443|70|150|500|1000
